Creator,Citation Name,Type,Date modified,See with EMA,status
Oddie,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-10T06:04:37,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Agnus) 
: Benedicta es","Transformation (non
mechanical)",2017-08-10T05:58:47,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-10T05:47:55,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-10T05:10:32,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Agnus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-10T04:59:59,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Agnus) 
: Benedicta es","Transformation (non
mechanical)",2017-08-10T04:52:58,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Agnus) 
: Benedicta es,cælorum Regina","Transformation (non
mechanical)",2017-08-10T04:46:40,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Agnus) 
: Benedicta es,cælorum Regina","Transformation (non
mechanical)",2017-08-10T04:44:01,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Agnus) 
: Benedicta es,cælorum Regina","Transformation (non
mechanical)",2017-08-10T04:43:59,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-10T04:39:19,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-10T04:39:19,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Benedicta es","Transformation (non
mechanical)",2017-08-10T04:29:46,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-10T04:22:18,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Benedicta es","Transformation (non
mechanical)",2017-08-10T04:13:10,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es",Transformation (mechanical),2017-08-10T00:24:30,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Josquin. Benedicta es",Transformation (mechanical),2017-08-10T00:18:03,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Benedicta es,cælorum Regina","Transformation (non
mechanical)",2017-08-09T23:50:32,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Benedicta es","Transformation (non
mechanical)",2017-08-09T23:46:03,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Benedicta es","Transformation (non
mechanical)",2017-08-09T23:40:58,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
Pieton Loyset: Benedicta es coelorum regina","Transformation (non
mechanical)",2017-08-09T23:25:37,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Sanctus) 
: Benedicta es,cælorum Regina","Transformation (non
mechanical)",2017-08-09T23:20:55,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Benedicta es","Transformation (non
mechanical)",2017-08-09T20:07:37,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Benedicta es","Transformation (non
mechanical)",2017-08-09T20:06:20,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Benedicta es","Transformation (non
mechanical)",2017-08-09T19:33:29,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Benedicta es","Transformation (non
mechanical)",2017-08-09T19:30:38,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Benedicta es","Quotation 
Transformation (non
mechanical)",2017-08-09T19:18:06,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Benedicta es",New Material,2017-08-09T19:13:17,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Benedicta es",New Material,2017-08-09T18:47:51,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es",Transformation (mechanical),2017-08-09T18:28:19,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
Pieton Loyset: Benedicta es coelorum regina",Transformation (mechanical),2017-08-09T18:18:11,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
Pieton Loyset: Benedicta es coelorum regina",Quotation,2017-08-09T18:05:44,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Benedicta es","Transformation (non
mechanical)",2017-08-09T18:02:00,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
Pieton Loyset: Benedicta es coelorum regina",Quotation,2017-08-09T17:54:59,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
Pieton Loyset: Benedicta es coelorum regina",Quotation,2017-08-09T17:45:30,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Benedicta es,cælorum Regina",Quotation,2017-08-09T17:37:49,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
Pieton Loyset: Benedicta es coelorum regina","Transformation (non
mechanical)",2017-08-09T17:34:35,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Gloria) 
: Benedicta es,cælorum Regina","Quotation 
Transformation (non
mechanical)",2017-08-09T17:24:09,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Kyrie) 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T23:24:40,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es",Transformation (mechanical),2017-08-08T23:21:24,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Kyrie) 
Pieton Loyset: Benedicta es coelorum regina",Transformation (mechanical),2017-08-08T23:10:30,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-08T22:44:11,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es",Transformation (mechanical),2017-08-08T22:26:46,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Kyrie) 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T22:14:45,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Kyrie) 
: Benedicta es,cælorum Regina",Transformation (mechanical),2017-08-08T22:01:51,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Kyrie) 
: Benedicta es,cælorum Regina",Transformation (mechanical),2017-08-08T21:40:23,EMA,valid  invalid
Oddie,": Morales. Missa Benedicta es (Kyrie) 
: Benedicta es,cælorum Regina","Transformation (non
mechanical)",2017-08-08T21:27:02,EMA,valid  invalid
Oddie,": Benedicta es 
: Benedicta es,cælorum Regina",New Material,2017-08-08T19:54:24,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T19:04:33,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T19:02:16,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T18:47:18,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T18:47:18,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T18:43:32,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T18:33:15,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T06:58:20,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T06:54:57,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T06:52:27,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T06:31:26,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T06:28:03,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T06:24:40,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-08T06:13:57,EMA,valid  invalid
Oddie,": Willaert. Missa Mente tota (Kyrie) 
: Josquin. Mente Tota","Quotation 
Transformation (non
mechanical)",2017-08-07T23:45:42,EMA,valid  invalid
Oddie,": Willaert. Missa Mente tota (Kyrie) 
: Josquin. Mente Tota",Quotation,2017-08-07T23:30:20,EMA,valid  invalid
Oddie,": Willaert. Missa Mente tota (Kyrie) 
: Josquin. Mente Tota","Transformation (non
mechanical)",2017-08-07T23:06:50,EMA,valid  invalid
Oddie,": Willaert. Missa Mente tota (Kyrie) 
: Josquin. Mente Tota","Transformation (non
mechanical)",2017-08-07T22:48:38,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-03T02:54:14,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-03T02:31:10,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-03T02:20:06,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-03T02:10:44,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-03T01:38:55,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-03T01:25:31,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-03T01:17:49,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-03T01:01:25,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-03T00:37:48,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es",Quotation,2017-08-02T15:51:02,EMA,valid  invalid
Oddie,"Pieton Loyset: Benedicta es coelorum regina 
: Benedicta es","Transformation (non
mechanical)",2017-08-02T15:39:47,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T22:04:31,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T22:04:29,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T22:04:29,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T21:57:29,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T21:45:17,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es",New Material,2017-07-30T21:23:40,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T21:16:10,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T21:03:05,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T21:03:03,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T20:42:33,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T20:08:33,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical) 
Omission",2017-07-30T19:10:25,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T18:56:15,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T18:28:21,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T18:12:06,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T17:59:56,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-30T17:59:49,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-07-29T17:42:29,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-29T01:03:43,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-29T00:46:15,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-29T00:12:21,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-28T23:58:09,EMA,valid  invalid
Oddie,": Josquin. Benedicta es 
: Benedicta es","Transformation (non
mechanical)",2017-07-28T23:44:00,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-07-19T15:26:15,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-07-19T15:25:17,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-07-19T15:22:34,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-07-11T19:26:21,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-07-11T19:15:58,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-07-11T19:02:26,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-07-11T18:37:33,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-07-11T18:31:17,EMA,valid  invalid
Oddie,": Benedicta es,cælorum Regina 
: Benedicta es","Transformation (non
mechanical)",2017-07-11T18:28:59,EMA,valid  invalid
Oddie,": Benedicta es 
: Benedicta es,cælorum Regina","Transformation (non
mechanical)",2017-07-11T18:25:26,EMA,valid  invalid
Oddie,": Benedicta es 
: Benedicta es,cælorum Regina","Transformation (non
mechanical)",2017-07-11T17:57:59,EMA,valid  invalid
Professor,"Lupi, Didier: Lupi. Susanne un jour 
Lassus, Roland de : Lassus. Susanne un jour",Quotation,2017-07-14T20:17:24,EMA,valid  invalid
Professor,"Lupi, Didier: Lupi. Susanne un jour 
Lassus, Roland de : Lassus. Susanne un jour",New Material,2017-07-14T20:16:31,EMA,valid  invalid
Professor,"Lassus, Roland de : Lassus. Susanne un jour 
Lupi, Didier: Lupi. Susanne un jour",Quotation,2017-07-13T13:01:05,EMA,valid  invalid
Professor,"Lassus, Roland de : Lassus. Susanne un jour 
Lupi, Didier: Lupi. Susanne un jour",Quotation,2017-07-13T12:58:19,EMA,valid  invalid
Professor,"Lassus, Roland de : Lassus. Missa Susanne un jour (Kyrie) 
Lupi, Didier: Lupi. Susanne un jour",Quotation,2017-07-09T16:54:51,EMA,valid  invalid
Professor,"Sermisy, Claudin de: Sermisy. Tota pulchra es 
Sermisy, Claudin de : Sermisy. Missa Tota pulchra es (Credo)","Quotation 
Transformation (mechanical)",2017-06-20T10:04:56,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T19:47:03,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T19:43:36,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (mechanical) 
Transformation (non
mechanical)",2017-08-03T19:41:06,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T19:37:46,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T19:36:10,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T19:34:43,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T19:33:54,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Kyrie) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T19:33:17,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es",Quotation,2017-08-03T19:30:07,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es",,2017-08-03T19:22:03,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Quotation 
Transformation (mechanical)",2017-08-03T19:19:30,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es",Transformation (mechanical),2017-08-03T19:18:12,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Gloria) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T19:13:24,EMA,valid  invalid
Risler,": Josquin. Benedicta es 
: Palestrina. Missa Benedicta es (Gloria)",Transformation (mechanical),2017-08-03T19:03:09,EMA,valid  invalid
Risler,": Josquin. Benedicta es 
: Palestrina. Missa Benedicta es (Gloria)",Quotation,2017-08-03T19:00:27,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T18:51:41,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T18:39:14,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",Transformation (mechanical),2017-08-03T18:28:56,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-03T18:24:34,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-03T18:21:32,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-03T18:21:32,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-03T18:06:29,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-03T18:04:21,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T18:01:21,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-03T17:50:21,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es",New Material,2017-08-03T17:48:51,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T17:40:43,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T17:33:48,EMA,valid  invalid
Risler,": Palestrina. Missa Benedicta es (Credo) 
: Josquin. Benedicta es","Transformation (non
mechanical)",2017-08-03T17:33:47,EMA,valid  invalid
